"keywords","label0","label1","label2","label3","label4","label5","label6","label7","label8","label9","label10","label11","label12","label13","label14","label15"
"Take a boat, the city is also a very beautiful street! But thanks to the guide who didn't give free time, I couldn't go to many beautiful streets","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
" It's a place you can visit on the 2nd!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The garden is very nice","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I was there in March and it almost didn & APOs; t bloom yet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Nevertheless, there were countless people there, so you couldn & APOs; t take pictures undisturbed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Bund is Magical at night","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Enjoy walking along the water and looking at the amazing city skyline","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nice place to relax and experience culture but is that all? Shanghai is hot (in July anyway) and the museum has pleasant temperatures","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" That was the main reason I wanted to visit the museum, it had an air conditioner","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Admission is free, opening hours are common (8 or 9 to 5 last intake 4), snakes aren & APOs; t long, and there & APOs; s a security check (I had to drink my drink to show that it was really a drink)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" In museum there are different departments (money, pictures, writings, and in July there was a new Zealand special)","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It & APOs; s all nice but not really exciting","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The museum is worth spending 2-4 hours","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The café is not worth visiting (little selection)","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"The Bund is a wonderful place to stroll & take in the skyline","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  It's crowded but makes for wonderful people watching","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  As a blue eyed blond, I was stopped several times by people asking to have their photos taken with me","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  A wonderful area to take a walk!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Everywhere you look you see new things, great architecture, shops, tourists and just people watching","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" You must go up to the top of the Pearl Radio Tower","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The Exhibition centre is close and just watch all the interesting views","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"WOW!!! is all I said when I saw the skyline of the bund from across the river","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  Its very modern and only been constructed over the last 30 years","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  We strolled on the promenade across the Huangpu river and took tons of amazing photographs of the skyline before dark and after dark when it was fully lit up","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Great to see the buildings right next to the river front had weather been better would be amazing but a must see","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chinese gardens are very different from the gardens North Americans are used to in that there aren't flowers but rather the most unusual rock formations and of course water","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  Our guide referred to the rock formations as ""grotesque""; I think he meant very different","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"  The garden contains may beautiful Chinese pavillions, bridges and lots and lots of people!  Even though it was crowded it was still a pleasant escape from the towering skyscrapers of Shanghai","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  The market surrounding the gardens are hectic, over-priced but somehow captivating","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" The entrance costs symbolic money, but the park itself is simply huge-it is possible to walk endlessly on all these paths, bridges, gazebos","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It is necessary to go to the square, where mini-trees are exhibited-a funny spectacle, immediately wanted to buy such a home","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" in general, it is worth going to the city of Suzhou at least for the sake of this park","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Was nice to visit the lake in the old part of town","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  Enjoyed the boat ride (about 45 minutes) on a cooler windy day","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"This exhibition hall was a surprise","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  You would not expect to find such a historical museum in this building, but I guarantee you that you will feel that the effort to visit this place is well worth your time","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This place is full of different exhibits from ceramics to clothing to painting","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It's all displayed with English descriptions","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The additional audio option also give a lot more background","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Because there are many high-rise buildings in Shanghai, there is nothing to see after waiting for more than an hour","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Before that, I used to take a boat outside Shanghai at night to see the night view","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The neon lights and the fire were so beautiful that the beauty of the outdoors was not appreciated","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" This time, I came to stroll during the day","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Fortunately, during the day, I looked out at the scenery of the river bank and had another feeling","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The roof tiles and window frames of the building are very exquisite and interesting","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" There are a lot of local products and ladies around, very energetic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The street itself is like Asakusa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Xiaolongbao's shop is in a terrible line","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"The scenery are spectacular and serenity, and vegetation and plants are super manicure","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The Lake of course are grand, you can take boat tour if you have time or you can take trolley-car around the Lake for small fee","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
" Nightly fountain water show in front of Hyatt Regency Hotel","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Really fun to go up the elevator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  When you get to the 96th floor, you have to change elevators up to the 100th floor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  Up there, you look down through the glass floor, which is pretty freaky","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  View is great and you can see all the growth of Shanghai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This is amazing there were 4 of us and we just loved it during the day and by night it was excellent","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Would return here before New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It is easy to see during the day if it is good weather, the evening tour to see the illuminated skyscrapers is indispensable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The best things in Suzhou are not just gardens","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Shantang Street, which can see the scenery of the former water village, is very interesting and interesting, which left a deep impression on me","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" This area is a historic landscape reserve, you can see a different side of Suzhou, all over the world gardens","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" A boat floated in the water village, and the commercial street was decorated with red lanterns, which made people feel very comfortable and warm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It will be lit up at night, and it will get better","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I want to go to Suzhou again","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Zhojiajiao is definitely worth a side if you are in Shanghai for a couple of days","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  Beautiful buildings, peaceful waterways, old wealthy family homes, and bustling market laneways with many unique little shops with handmade jewellery and pottery","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
